Index,Quality,Angle (degrees),Distance (mm)
7,15,160.5,1187.25
7,15,161.828125,1182.75
7,15,163.3125,1174.25
7,15,164.765625,1157.75
7,15,166.203125,1136.75
7,15,167.59375,1115.5
7,15,169.03125,1094.0
7,15,171.78125,1163.5
7,15,175.796875,572.75
7,15,177.40625,569.75
7,15,180.34375,509.75
7,15,181.953125,508.75
7,15,183.109375,509.5
7,15,184.484375,511.75
7,15,185.953125,511.25
7,15,187.5,509.25
7,15,188.875,510.5
7,15,190.15625,516.0
7,15,193.28125,496.5
7,15,194.421875,503.75
7,15,196.078125,507.5
7,15,197.265625,505.0
7,12,214.875,446.75
7,15,221.140625,540.5
7,15,222.703125,537.75
7,15,223.96875,529.0
7,15,225.5,526.0
7,15,227.015625,521.75
7,15,228.515625,510.75
7,15,229.859375,495.75
7,15,231.359375,487.75
7,15,232.96875,481.25
7,15,234.375,475.5
7,15,235.890625,469.0
7,15,245.5625,336.75
7,15,246.9375,336.75
7,15,248.078125,340.5
7,15,249.75,345.25
7,15,250.9375,350.0
7,15,252.1875,355.25
7,15,253.375,361.5
7,15,255.03125,367.5
7,15,262.828125,424.0
7,15,264.34375,411.25
7,15,269.765625,436.0
7,15,271.203125,430.0
7,15,272.84375,429.75
7,11,278.0,448.25
7,15,279.453125,449.5
7,15,291.578125,146.5
7,15,313.875,211.75
7,15,315.03125,206.0
7,15,316.4375,200.5
7,15,317.609375,195.5
7,15,319.265625,190.75
7,15,320.671875,186.25
7,15,322.078125,182.5
7,15,328.25,280.75
7,15,329.984375,274.75
7,15,330.9375,268.0
7,15,332.390625,263.0
7,15,335.515625,259.5
7,15,335.859375,258.0
7,15,336.96875,257.75
7,15,338.984375,257.0
7,15,339.4375,257.25
7,15,341.046875,258.5
7,15,343.609375,259.25
7,15,345.375,258.25
7,15,345.390625,256.5
7,15,346.75,254.75
7,15,348.28125,253.5
7,15,349.609375,251.25
7,15,351.765625,247.5
7,15,352.9375,245.25
7,15,353.984375,244.5
7,15,357.34375,243.5
8,15,357.546875,242.5
8,15,358.140625,241.75
8,15,0.609375,240.0
8,15,1.421875,238.75
8,15,4.265625,238.5
8,15,4.078125,238.0
8,15,5.6875,237.75
8,15,8.609375,238.25
8,15,10.015625,238.25
8,15,9.4375,239.0
8,15,12.421875,239.25
8,15,12.734375,239.25
8,15,14.671875,240.5
8,15,15.078125,241.0
8,15,18.359375,241.75
8,15,20.125,243.25
8,15,19.859375,244.75
8,15,22.0,244.75
8,15,22.1875,245.5
8,15,23.40625,248.25
8,15,26.8125,250.5
8,15,26.6875,253.0
8,15,28.1875,254.25
8,15,28.859375,255.75
8,15,30.46875,256.0
8,15,36.28125,270.0
8,15,46.484375,2603.0
8,15,49.34375,2495.75
8,15,50.75,2497.0
8,15,52.15625,2446.0
8,15,53.609375,2378.5
8,15,55.03125,2318.0
8,15,56.484375,2259.25
8,15,57.890625,2196.75
8,15,59.265625,2137.5
8,15,60.671875,2096.0
8,15,62.09375,2060.0
8,15,66.375,1958.5
8,15,75.046875,266.25
8,15,76.0,262.75
8,15,76.796875,260.5
8,15,78.328125,258.5
8,15,79.8125,256.5
8,15,81.78125,254.75
8,15,83.75,253.25
8,15,84.890625,252.5
8,15,86.03125,252.75
8,15,87.078125,253.75
8,15,87.921875,256.25
8,15,89.78125,259.0
8,15,102.140625,375.5
8,13,103.046875,378.25
8,15,104.6875,384.5
8,15,105.78125,389.5
8,15,107.265625,393.25
8,15,108.578125,397.0
8,15,110.09375,401.75
8,15,111.546875,408.0
8,15,112.953125,414.5
8,15,114.234375,420.25
8,15,115.6875,426.5
8,15,116.796875,433.5
8,15,118.1875,440.75
8,14,119.421875,448.5
8,15,120.734375,457.0
8,15,122.328125,465.75
8,14,123.40625,475.0
8,13,124.890625,486.5
8,15,126.125,498.0
8,13,127.640625,511.0
8,15,138.71875,514.75
8,15,146.90625,1352.75
8,15,148.296875,1346.75
8,15,149.625,1366.0
8,15,151.078125,1377.5
8,15,152.453125,1369.0
8,15,156.84375,1198.5
8,15,158.328125,1191.75
8,15,159.6875,1189.75
8,15,161.109375,1186.25
8,15,162.46875,1179.25
8,15,163.96875,1167.25
8,15,165.328125,1148.5
8,15,166.765625,1127.0
8,15,168.234375,1108.0
8,15,176.546875,573.0
8,15,179.609375,513.0
8,15,181.140625,509.25
8,15,182.328125,509.0
8,15,183.96875,510.75
8,15,185.265625,514.75
8,15,186.75,516.25
8,15,188.03125,512.25
8,15,189.484375,511.5
8,15,190.828125,509.0
8,15,192.265625,501.0
8,15,193.78125,498.5
8,15,196.609375,509.75
8,15,197.875,508.0
8,15,199.59375,506.5
8,11,205.578125,448.0
8,15,220.53125,535.5
8,15,221.71875,540.5
8,15,223.34375,536.25
8,15,224.5625,526.75
8,15,225.984375,525.0
8,15,227.625,519.0
8,15,229.171875,504.5
8,15,230.421875,493.0
8,15,231.828125,487.75
8,15,233.484375,481.0
8,15,235.0,473.25
8,15,244.90625,341.75
8,15,246.375,336.5
8,15,247.46875,338.25
8,15,248.765625,342.5
8,15,250.03125,347.25
8,15,251.296875,352.0
8,15,252.90625,357.75
8,15,254.09375,364.5
8,15,255.390625,371.25
8,15,260.375,445.5
8,15,263.4375,418.75
8,15,268.828125,443.0
8,15,270.390625,432.5
8,15,272.015625,429.0
8,15,273.109375,431.25
8,15,277.25,454.25
8,15,278.578125,455.5
8,15,313.21875,208.75
8,15,315.640625,203.25
8,15,317.046875,198.25
8,15,318.453125,193.25
8,15,319.859375,188.75
8,15,321.265625,184.75
8,15,322.6875,181.0
8,15,327.953125,283.75
8,15,329.03125,277.5
8,15,330.984375,271.5
8,15,332.078125,265.5
8,15,333.578125,261.0
8,15,335.75,258.5
8,15,336.859375,257.75
8,15,338.171875,257.25
8,15,340.515625,257.0
8,15,340.828125,257.5
8,15,341.84375,258.75
8,15,343.21875,258.75
8,15,344.828125,257.0
8,15,346.046875,255.25
8,15,347.296875,254.0
8,15,350.96875,252.25
8,15,351.265625,249.5
8,15,351.78125,246.5
8,15,353.125,245.0
8,15,354.875,244.25
8,15,356.015625,243.25
9,15,357.671875,242.25
9,15,0.828125,240.25
9,15,0.765625,238.75
9,15,3.140625,238.5
9,15,3.890625,238.25
9,15,5.359375,237.75
9,15,6.28125,237.75
9,15,8.140625,237.75
9,15,10.203125,238.0
9,15,10.65625,238.75
9,15,12.953125,239.25
9,15,12.9375,239.75
9,15,14.9375,240.75
9,15,17.75,241.0
9,15,19.125,242.25
9,15,19.828125,243.5
9,15,20.375,244.25
9,15,23.34375,244.75
9,15,22.984375,246.25
9,15,25.0625,249.0
9,15,26.125,251.75
9,15,26.96875,254.0
9,15,29.0,255.0
9,15,31.09375,256.5
9,15,31.15625,259.5
9,15,37.328125,271.5
9,15,47.140625,2555.75
9,15,48.546875,2504.0
9,15,49.953125,2511.25
9,15,52.828125,2415.25
9,15,54.234375,2353.0
9,15,55.671875,2285.75
9,15,57.09375,2223.0
9,15,58.53125,2167.25
9,15,59.9375,2121.0
9,15,61.375,2079.5
9,15,64.671875,1212.5
9,12,75.1875,264.5
9,15,76.453125,261.5
9,15,77.765625,259.25
9,15,80.234375,257.5
9,15,81.140625,255.5
9,15,81.640625,254.0
9,15,83.71875,253.0
9,15,85.453125,252.75
9,15,86.9375,253.5
9,15,88.34375,255.25
9,15,88.71875,257.75
9,15,89.859375,260.75
9,15,102.40625,375.5
9,15,103.765625,380.25
9,15,105.09375,387.25
9,15,106.53125,391.25
9,15,108.234375,395.0
9,15,109.359375,399.75
9,15,110.90625,405.5
9,15,111.90625,411.25
9,15,113.5,417.25
9,15,114.875,423.25
9,15,116.28125,429.5
9,15,117.625,436.75
9,15,118.78125,444.25
9,15,120.203125,452.0
9,15,121.5,461.0
9,15,122.703125,469.25
9,15,124.28125,479.25
9,15,125.359375,491.25
9,15,126.75,503.5
9,11,128.15625,517.5
9,15,139.5,515.0
9,15,147.5625,1347.75
9,15,148.90625,1355.5
9,15,150.25,1374.75
9,15,151.734375,1374.75
9,15,153.15625,1356.5
9,15,156.15625,1210.75
9,15,157.546875,1192.0
9,15,158.96875,1188.0
9,15,160.328125,1186.5
9,15,161.765625,1183.0
9,15,163.234375,1174.0
9,15,164.65625,1157.75
9,15,166.03125,1138.5
9,15,167.546875,1118.5
9,15,168.890625,1097.25
9,15,171.703125,1163.0
9,15,175.828125,574.5
9,15,177.109375,570.25
9,15,180.40625,509.75
9,15,181.6875,508.75
9,15,183.28125,508.75
9,15,184.5,506.0
9,15,185.8125,507.75
9,15,187.234375,510.75
9,15,188.8125,510.75
9,15,190.078125,514.5
9,15,191.53125,509.0
9,15,192.953125,501.25
9,15,194.34375,506.25
9,15,195.953125,510.25
9,15,197.125,505.5
9,15,220.828125,539.5
9,15,222.5625,536.75
9,15,223.921875,528.5
9,15,225.28125,525.5
9,15,226.6875,522.25
9,15,228.375,512.75
9,15,231.109375,487.5
9,15,232.53125,482.5
9,15,234.0625,476.75
9,15,235.71875,470.5
9,15,245.1875,337.5
9,15,246.40625,336.5
9,15,247.859375,339.75
9,15,249.40625,344.5
9,15,250.625,349.25
9,15,252.0,354.25
9,15,253.59375,360.0
9,15,254.515625,366.5
9,15,256.203125,373.75
9,15,262.734375,426.75
9,15,269.59375,438.0
9,15,271.265625,430.25
9,15,272.421875,429.0
9,15,273.90625,432.25
9,15,278.09375,453.25
9,15,279.28125,454.25
9,15,294.546875,137.25
9,15,312.0,219.25
9,15,313.40625,212.75
9,15,314.8125,206.75
9,15,316.21875,201.25
9,15,317.625,196.25
9,15,319.046875,191.5
9,15,320.453125,187.0
9,15,321.875,182.75
9,15,323.265625,181.0
9,15,328.703125,281.5
9,15,329.75,275.0
9,15,330.875,268.5
9,15,332.28125,263.25
9,15,334.859375,259.75
9,15,335.921875,258.0
9,15,337.1875,257.5
9,15,338.171875,257.0
9,15,339.328125,257.25
9,15,341.0,258.5
9,15,342.984375,259.25
9,15,344.546875,258.25
9,15,345.453125,256.25
9,15,347.359375,254.5
9,15,349.28125,253.5
9,15,350.515625,251.25
9,15,352.140625,247.5
9,15,354.6875,245.25
9,15,354.03125,244.5
9,15,355.390625,243.5
10,15,358.671875,242.5
10,15,0.09375,241.75
10,15,0.1875,240.0
10,15,1.15625,238.75
10,15,4.328125,238.5
10,15,4.09375,238.0
10,15,7.15625,237.75
10,15,8.5625,238.25
10,15,9.96875,238.25
10,15,9.625,239.25
10,15,11.4375,239.25
10,15,13.96875,239.25
10,15,14.21875,240.5
10,15,16.625,241.0
10,15,18.390625,241.75
10,15,19.109375,243.25
10,15,20.640625,244.5
10,15,20.96875,244.5
10,15,23.90625,245.25
10,15,23.921875,247.5
10,15,25.109375,250.5
10,15,27.125,253.0
10,15,28.109375,254.25
10,15,30.453125,255.5
10,15,31.15625,256.0
10,15,35.484375,270.0
10,15,46.421875,2602.75
10,15,49.265625,2496.0
10,15,50.6875,2499.0
10,15,52.109375,2449.25
10,15,53.5625,2379.25
10,15,54.96875,2317.25
10,15,56.40625,2258.5
10,15,57.8125,2196.25
10,15,59.28125,2141.0
10,15,60.671875,2099.5
10,15,62.078125,2059.75
10,15,66.390625,1957.75
10,15,74.890625,266.25
10,15,76.140625,262.75
10,15,77.234375,260.5
10,15,79.25,258.5
10,15,80.109375,256.25
10,15,82.34375,254.5
10,15,82.796875,253.25
10,15,84.40625,252.5
10,15,86.21875,252.75
10,15,87.71875,253.75
10,15,88.015625,256.25
10,15,89.71875,259.0
10,15,101.828125,375.25
10,13,103.203125,377.75
10,15,104.828125,384.5
10,15,105.859375,389.5
10,15,107.5625,393.25
10,15,108.953125,397.5
10,15,110.125,402.25
10,15,111.390625,408.0
10,15,112.640625,414.5
10,15,114.09375,420.0
10,15,115.25,426.0
10,15,116.734375,432.5
10,15,118.28125,440.0
10,15,119.453125,448.25
10,15,120.796875,456.75
10,15,122.328125,464.75
10,14,123.4375,474.0
10,13,124.96875,486.0
10,15,126.28125,497.75
10,12,127.65625,510.75
10,12,130.03125,542.75
10,15,138.734375,514.5
10,15,146.859375,1352.25
10,15,148.28125,1346.75
10,15,149.625,1366.0
10,15,151.078125,1377.75
10,15,152.46875,1369.0
10,15,156.890625,1198.75
10,15,158.265625,1192.0
10,15,159.78125,1189.5
10,15,161.171875,1186.5
10,15,162.53125,1179.5
10,15,163.984375,1167.0
10,15,165.40625,1148.25
10,15,166.859375,1126.5
10,15,168.328125,1104.75
10,15,176.578125,572.75
10,15,179.65625,512.5
10,15,181.046875,509.25
10,15,182.53125,508.75
10,15,183.875,510.5
10,15,185.3125,515.25
10,15,186.671875,516.75
10,15,187.984375,512.25
10,15,189.359375,511.5
10,15,190.9375,510.0
10,15,192.265625,502.0
10,15,193.890625,498.0
10,15,196.4375,509.75
10,15,197.984375,507.75
10,15,199.53125,506.25
10,10,205.5,448.0
10,15,220.40625,534.75
10,15,221.828125,540.5
10,15,223.078125,536.25
10,15,224.578125,526.75
10,15,226.015625,525.0
10,15,227.515625,519.0
10,15,229.015625,504.5
10,15,230.484375,492.75
10,15,231.875,487.5
10,15,233.359375,481.0
10,15,234.84375,473.25
10,15,246.265625,336.5
10,15,247.5625,337.75
10,15,248.953125,342.25
10,15,250.140625,347.0
10,15,251.25,351.75
10,15,252.671875,357.5
10,15,254.265625,363.75
10,15,255.640625,370.25
10,15,260.375,445.75
10,15,263.25,419.75
10,15,268.921875,443.5
10,15,270.453125,433.75
10,15,271.9375,430.0
10,15,273.328125,431.25
10,15,277.359375,453.75
10,15,278.484375,456.75
10,15,312.15625,216.25
10,15,314.046875,210.0
10,15,314.625,204.25
10,15,316.875,198.75
10,15,318.265625,193.75
10,15,319.6875,189.5
10,15,321.09375,185.25
10,15,322.5,181.25
10,15,327.734375,285.25
10,15,328.40625,278.5
10,15,330.796875,272.25
10,15,331.84375,266.25
10,15,333.875,261.5
10,15,335.859375,258.75
10,15,336.21875,258.0
10,15,338.5625,257.5
10,15,339.921875,257.0
10,15,340.171875,257.5
10,15,341.53125,258.75
10,15,343.34375,259.0
10,15,344.515625,257.5
10,15,345.78125,255.5
10,15,347.71875,254.25
10,15,348.71875,252.75
10,15,352.09375,250.25
10,15,351.765625,247.0
10,15,353.625,245.0
10,15,355.203125,244.25
10,15,356.0625,243.5
11,15,357.875,242.5
11,15,358.8125,241.5
11,15,0.546875,239.75
11,15,1.734375,238.75
11,15,3.859375,238.5
11,15,4.953125,238.0
11,15,6.5,237.75
11,15,9.078125,238.0
11,15,8.9375,238.0
11,15,10.09375,238.75
11,15,12.203125,239.75
11,15,14.734375,240.25
11,15,16.140625,240.75
11,15,16.859375,241.25
11,15,18.8125,242.25
11,15,19.34375,243.5
11,15,20.375,244.5
11,15,21.859375,244.75
11,15,22.640625,246.25
11,15,24.40625,249.0
11,15,26.984375,251.5
11,15,27.765625,254.25
11,15,28.65625,255.0
11,15,31.0,256.0
11,15,30.84375,258.0
11,15,36.09375,271.25
11,15,48.453125,2496.25
11,15,49.84375,2505.75
11,15,52.734375,2419.5
11,15,54.15625,2363.5
11,15,55.59375,2297.25
11,15,57.0,2232.0
11,15,58.4375,2172.75
11,15,59.796875,2122.75
11,15,61.21875,2082.5
11,15,62.671875,2046.0
11,15,66.921875,1938.25
11,15,75.34375,264.75
11,15,77.1875,262.25
11,15,77.90625,259.75
11,15,80.140625,257.75
11,15,80.890625,255.75
11,15,81.8125,254.0
11,15,84.546875,252.5
11,15,85.4375,252.25
11,15,86.578125,253.25
11,15,87.859375,255.0
11,15,89.875,257.25
11,15,90.953125,259.25
11,15,102.5,376.0
11,15,103.875,380.25
11,15,105.125,386.5
11,15,106.328125,390.25
11,15,107.609375,394.25
11,15,109.3125,398.5
11,15,110.625,404.0
11,15,111.703125,410.0
11,15,113.25,416.25
11,15,114.5,422.25
11,15,116.015625,428.5
11,15,117.328125,436.0
11,15,118.609375,443.5
11,15,119.90625,451.25
11,15,121.3125,460.0
11,15,122.84375,467.75
11,15,123.953125,477.25
11,15,125.21875,489.0
11,15,126.546875,500.75
11,15,128.03125,514.5
11,15,129.34375,530.5
11,15,139.453125,513.75
11,15,147.390625,1347.5
11,15,148.75,1353.75
11,15,150.203125,1370.75
11,15,151.625,1369.75
11,15,153.0625,1359.5
11,15,157.4375,1193.0
11,15,158.796875,1188.0
11,15,160.265625,1187.75
11,15,161.59375,1184.25
11,15,163.0625,1175.75
11,15,164.5,1160.75
11,15,165.859375,1139.75
11,15,167.390625,1118.0
11,15,168.796875,1099.5
11,15,171.484375,1163.75
11,15,175.671875,578.5
11,15,177.109375,571.5
11,15,180.171875,509.75
11,15,181.46875,509.5
11,15,183.046875,509.5
11,15,184.453125,507.5
11,15,185.78125,510.0
11,15,187.296875,513.5
11,15,188.625,512.25
11,15,189.84375,512.5
11,15,191.328125,516.75
11,15,195.671875,518.25
11,15,196.984375,509.0
11,10,199.84375,498.75
11,15,220.75,539.0
11,15,222.203125,539.0
11,15,223.859375,531.0
11,15,225.140625,525.5
11,15,226.640625,523.75
11,15,231.140625,488.25
11,15,232.453125,483.75
11,15,233.84375,478.0
11,15,235.5625,470.5
11,15,245.328125,337.5
11,15,246.90625,336.5
11,15,248.109375,339.25
11,15,249.015625,344.0
11,15,250.390625,349.0
11,15,251.78125,354.0
11,15,253.296875,360.0
11,15,254.5,366.0
11,15,255.96875,372.75
11,15,262.6875,428.0
11,15,269.296875,439.25
11,15,271.0625,430.25
11,15,272.296875,428.75
11,15,273.78125,432.25
11,15,277.71875,454.5
11,15,279.0625,455.25
11,15,313.203125,213.5
11,15,314.109375,207.5
11,15,316.015625,201.75
11,15,317.4375,197.0
11,15,318.84375,192.25
11,15,320.25,187.5
11,15,321.65625,183.5
11,15,323.0625,180.75
11,15,328.109375,282.5
11,15,329.375,276.25
11,15,331.359375,269.5
11,15,332.234375,263.75
11,15,334.9375,260.0
11,15,335.46875,258.25
11,15,336.609375,257.75
11,15,338.203125,257.5
11,15,339.46875,257.25
11,15,340.921875,258.25
11,15,341.921875,259.25
11,15,343.859375,258.75
11,15,346.59375,256.75
11,15,346.390625,255.0
11,15,348.640625,253.75
11,15,349.4375,251.5
11,15,351.390625,248.25
11,15,353.25,245.75
11,15,354.640625,244.75
11,15,356.6875,244.0
12,15,357.09375,243.0
12,15,359.421875,242.0
12,15,1.15625,240.25
12,15,1.390625,238.75
12,15,2.984375,238.5
12,15,5.390625,238.25
12,15,6.546875,237.75
12,15,6.625,237.75
12,15,9.59375,237.75
12,15,10.765625,238.5
12,15,11.65625,239.25
12,15,13.84375,240.0
12,15,13.9375,240.5
12,15,14.8125,240.75
12,15,18.046875,241.25
12,15,19.3125,243.0
12,15,20.0625,244.25
12,15,21.625,244.75
12,15,23.265625,245.25
12,15,23.421875,247.0
12,15,25.171875,250.0
12,15,26.5,252.5
12,15,27.546875,254.25
12,15,29.203125,255.5
12,15,36.609375,272.0
12,15,48.953125,2493.25
12,15,50.34375,2500.25
12,15,51.796875,2468.0
12,15,53.1875,2395.75
12,15,54.609375,2332.75
12,15,56.03125,2280.5
12,15,58.859375,2156.25
12,15,60.296875,2109.75
12,15,61.71875,2070.25
12,15,74.34375,268.5
12,13,74.96875,263.75
12,15,76.375,261.5
12,15,77.828125,259.25
12,15,79.375,257.0
12,15,82.09375,255.25
12,15,83.859375,253.75
12,15,84.0625,252.75
12,15,86.171875,252.75
12,15,86.71875,253.5
12,15,88.046875,255.5
12,15,89.3125,258.25
12,15,90.234375,260.75
12,15,102.921875,376.0
12,15,103.96875,381.5
12,15,105.515625,387.25
12,15,106.78125,391.75
12,15,108.0625,396.0
12,15,109.5625,400.25
12,15,111.140625,405.5
12,14,112.46875,411.75
12,15,113.859375,417.75
12,15,115.0625,424.0
12,15,116.28125,431.0
12,15,117.828125,438.0
12,15,119.203125,444.75
12,15,120.515625,453.5
12,15,121.6875,463.0
12,12,123.0,471.5
12,15,124.4375,481.0
12,15,125.796875,492.0
12,15,127.078125,504.0
12,15,146.40625,1362.75
12,15,147.828125,1348.75
12,15,149.1875,1362.0
12,15,150.625,1377.0
12,15,151.953125,1382.25
12,15,153.390625,1366.75
12,15,156.359375,1207.0
12,15,157.828125,1192.5
12,15,159.15625,1192.0
12,15,160.5625,1188.75
12,15,162.0,1182.0
12,15,163.421875,1174.0
12,15,164.875,1156.75
12,15,166.265625,1134.75
12,15,167.671875,1114.5
12,15,169.15625,1093.25
12,15,171.921875,1163.25
12,15,176.09375,572.25
12,15,177.546875,566.5
12,15,180.375,510.0
12,15,182.0,509.25
12,15,183.328125,511.75
12,15,184.65625,518.5
12,15,186.125,516.0
12,15,187.6875,509.25
12,15,188.984375,510.75
12,15,190.40625,517.25
12,15,193.4375,494.5
12,15,194.796875,500.25
12,15,196.078125,507.25
12,15,197.53125,505.5
12,12,200.234375,497.75
12,15,214.765625,447.0
12,15,221.140625,540.5
12,15,222.703125,537.75
12,15,224.234375,528.5
12,15,225.640625,525.75
12,15,227.1875,520.25
12,15,228.484375,509.0
12,15,230.046875,495.5
12,15,231.359375,487.5
12,15,232.921875,480.25
12,15,234.234375,474.5
12,15,235.9375,468.75
12,15,245.609375,336.75
12,15,246.6875,336.75
12,15,248.296875,340.5
12,15,249.703125,345.25
12,15,250.8125,350.0
12,15,252.3125,355.5
12,15,253.90625,361.25
12,15,255.0625,367.5
12,15,262.90625,424.0
12,15,264.265625,411.25
12,15,269.609375,436.0
12,15,271.34375,429.75
12,15,272.609375,429.75
12,15,278.15625,448.25
12,15,279.3125,449.25
12,15,291.484375,145.75
12,15,313.46875,212.0
12,15,314.890625,206.5
12,15,316.28125,201.0
12,15,317.6875,196.0
12,15,319.109375,191.25
12,15,320.515625,186.5
12,15,321.90625,182.5
12,15,323.3125,181.0
12,15,327.71875,282.0
12,15,329.90625,275.5
12,15,331.28125,268.5
12,15,332.40625,263.25
12,15,334.546875,259.75
12,15,335.328125,258.0
12,15,336.765625,257.5
12,15,338.46875,257.0
12,15,339.375,257.25
12,15,340.828125,258.5
12,15,342.84375,259.25
12,15,343.765625,258.5
12,15,345.140625,256.75
12,15,346.984375,255.0
12,15,349.84375,253.5
12,15,349.359375,251.25
12,15,351.0625,248.0
12,15,353.3125,245.75
12,15,353.78125,244.5
12,15,357.125,243.75
13,15,356.65625,242.75
13,15,357.921875,242.0
13,15,1.21875,240.5
13,15,1.09375,239.0
13,15,2.515625,238.5
13,15,5.5625,238.25
13,15,6.96875,237.75
13,15,6.65625,237.75
13,15,9.765625,238.0
13,15,10.359375,238.75
13,15,11.71875,239.75
13,15,13.21875,240.0
13,15,14.625,240.75
13,15,15.515625,241.0
13,15,16.796875,241.5
13,15,19.640625,243.5
13,15,18.9375,245.0
13,15,20.84375,245.0
13,15,22.0,245.5
13,15,23.265625,247.5
13,15,24.421875,250.25
13,15,27.578125,252.75
13,15,27.5625,254.25
13,15,29.171875,255.75
13,15,33.5,260.5
13,15,34.03125,266.5
13,15,35.578125,269.75
13,15,37.796875,272.5
13,15,49.0625,2491.5
13,15,50.46875,2489.25
13,15,51.90625,2453.75
13,15,53.359375,2386.75
13,15,54.75,2322.5
13,15,56.171875,2261.75
13,15,57.578125,2205.0
13,15,59.0,2153.25
13,15,60.40625,2103.75
13,15,61.859375,2063.0
13,15,73.90625,267.5
13,15,74.96875,262.75
13,15,76.421875,261.0
13,15,78.09375,259.0
13,15,79.765625,256.75
13,15,81.265625,255.25
13,15,83.15625,253.5
13,15,85.28125,252.5
13,15,87.1875,252.5
13,15,86.46875,253.5
13,15,88.3125,255.75
13,15,89.484375,258.5
13,15,100.296875,373.5
13,15,101.40625,375.5
13,15,103.25,376.25
13,15,104.09375,382.25
13,15,105.546875,388.75
13,15,107.15625,392.0
13,15,108.234375,396.0
13,15,109.734375,401.25
13,15,111.328125,406.75
13,13,112.703125,412.25
13,15,113.921875,418.5
13,15,115.140625,425.0
13,15,116.65625,432.0
13,15,118.078125,440.25
13,15,119.359375,447.25
13,15,120.75,454.75
13,15,121.90625,463.25
13,12,123.265625,472.0
13,15,124.5,482.75
13,15,126.015625,494.5
13,15,127.296875,507.5
13,15,128.453125,522.5
13,15,129.90625,539.25
13,15,138.640625,514.25
13,15,146.53125,1358.75
13,15,147.984375,1347.5
13,15,149.3125,1362.25
13,15,150.703125,1378.25
13,15,152.140625,1374.75
13,15,156.515625,1204.75
13,15,157.96875,1193.0
13,15,159.390625,1190.0
13,15,160.78125,1189.0
13,15,162.1875,1183.25
13,15,163.640625,1171.0
13,15,165.03125,1155.0
13,15,166.515625,1134.0
13,15,167.84375,1112.5
13,15,176.140625,572.25
13,15,180.765625,509.5
13,15,182.265625,508.75
13,15,183.453125,512.5
13,15,184.8125,521.75
13,15,186.234375,519.25
13,15,187.78125,511.0
13,15,189.234375,511.75
13,15,190.71875,513.0
13,15,192.1875,506.0
13,15,196.328125,502.0
13,15,197.625,507.0
13,15,220.15625,532.5
13,15,221.546875,541.25
13,15,222.90625,537.75
13,15,224.484375,527.5
13,15,225.78125,525.5
13,15,227.09375,520.75
13,15,228.765625,507.75
13,15,230.046875,494.0
13,15,231.6875,487.0
13,15,233.140625,480.0
13,15,234.640625,473.75
13,15,246.0,336.75
13,15,247.328125,337.0
13,15,248.359375,341.25
13,15,250.015625,345.75
13,15,251.4375,350.25
13,15,252.640625,355.75
13,15,253.84375,362.25
13,15,255.265625,368.75
13,15,263.0625,423.0
13,15,269.796875,434.75
13,15,271.5,429.75
13,15,272.953125,430.0
13,15,274.203125,435.25
13,15,276.71875,454.0
13,15,279.453125,456.25
13,15,313.1875,211.0
13,15,315.09375,205.25
13,15,316.5,200.25
13,15,317.90625,195.25
13,15,319.3125,190.5
13,15,320.71875,186.25
13,15,322.125,182.25
13,15,327.859375,280.75
13,15,330.34375,274.75
13,15,331.40625,268.0
13,15,333.984375,263.0
13,15,334.875,259.5
13,15,336.59375,258.0
13,15,336.953125,257.75
13,15,339.40625,257.0
13,15,339.875,257.25
13,15,341.28125,258.5
13,15,342.859375,259.25
13,15,344.9375,258.25
13,15,345.46875,256.25
13,15,347.171875,254.5
13,15,348.921875,253.5
13,15,351.953125,251.25
13,15,351.015625,247.5
13,15,352.546875,245.25
13,15,355.09375,244.5
13,15,356.390625,243.5
14,15,357.140625,242.5
14,15,358.421875,241.75
14,15,0.1875,240.0
14,15,2.46875,238.75
14,15,3.0,238.5
14,15,4.75,238.0
14,15,6.5,237.75
